"State","Sector","Fuel","Year","Value"
"Alabama","Electricity","Petroleum Products",2010,0.1
"Alabama","Electricity","Natural Gas",2010,15.2
"Alabama","Electricity","Total",2010,76.7
"Alabama","Residential","Coal",2011,0
"Alabama","Residential","Petroleum Products",2011,0.4
"Alabama","Residential","Natural Gas",2011,2
"Alabama","Residential","Total",2011,2.3
"Alabama","Commercial","Coal",2011,0
"Alabama","Commercial","Petroleum Products",2011,0.7
"Alabama","Commercial","Natural Gas",2011,1.4
"Alabama","Commercial","Total",2011,2
"Alabama","Industry","Coal",2011,6
"Alabama","Industry","Petroleum Products",2011,4
"Alabama","Industry","Natural Gas",2011,9.2
"Alabama","Industry","Total",2011,19.2
"Alabama","Transport","Coal",2011,0
"Alabama","Transport","Petroleum Products",2011,31
"Alabama","Transport","Natural Gas",2011,1.3
"Alabama","Transport","Total",2011,32.3
"Alabama","Electricity","Coal",2011,55.3
"Alabama","Electricity","Petroleum Products",2011,0.1
"Alabama","Electricity","Natural Gas",2011,18.5
"Alabama","Electricity","Total",2011,74
"Alabama","Residential","Coal",2012,0
"Alabama","Residential","Petroleum Products",2012,0.3
"Alabama","Residential","Natural Gas",2012,1.5
"Alabama","Residential","Total",2012,1.8
"Alabama","Commercial","Coal",2012,0
"Alabama","Commercial","Petroleum Products",2012,0.6
"Alabama","Commercial","Natural Gas",2012,1.2
"Alabama","Commercial","Total",2012,1.8
"Alabama","Industry","Coal",2012,6.8
"Alabama","Industry","Petroleum Products",2012,4.3
"Alabama","Industry","Natural Gas",2012,10.3
"Alabama","Industry","Total",2012,21.3
"Alabama","Transport","Coal",2012,0
"Alabama","Transport","Petroleum Products",2012,30.4
"Alabama","Transport","Natural Gas",2012,1.4
"Alabama","Transport","Total",2012,31.8
"Alabama","Electricity","Coal",2012,44.8
"Alabama","Electricity","Petroleum Products",2012,0.1
"Alabama","Electricity","Natural Gas",2012,21.6
"Alabama","Electricity","Total",2012,66.5
"Alabama","Residential","Coal",2013,0
"Alabama","Residential","Petroleum Products",2013,0.3
"Alabama","Residential","Natural Gas",2013,1.9
"Alabama","Residential","Total",2013,2.2
"Alabama","Commercial","Coal",2013,0
"Alabama","Commercial","Petroleum Products",2013,0.5
"Alabama","Commercial","Natural Gas",2013,1.4
"Alabama","Commercial","Total",2013,1.8
"Alabama","Industry","Coal",2013,7.1
"Alabama","Industry","Petroleum Products",2013,3.2
"Alabama","Industry","Natural Gas",2013,10.7
"Alabama","Industry","Total",2013,21
"Alabama","Transport","Coal",2013,0
"Alabama","Transport","Petroleum Products",2013,30.4
"Alabama","Transport","Natural Gas",2013,1.2
"Alabama","Transport","Total",2013,31.6
"Alabama","Electricity","Coal",2013,46.1
"Alabama","Electricity","Petroleum Products",2013,0
"Alabama","Electricity","Natural Gas",2013,18
"Alabama","Electricity","Total",2013,64.2
"Alabama","Residential","Coal",2014,0
"Alabama","Residential","Petroleum Products",2014,0.3
"Alabama","Residential","Natural Gas",2014,2.1
"Alabama","Residential","Total",2014,2.4
"Alabama","Commercial","Coal",2014,0
"Alabama","Commercial","Petroleum Products",2014,0.4
"Alabama","Commercial","Natural Gas",2014,1.5
"Alabama","Commercial","Total",2014,1.9
"Alabama","Industry","Coal",2014,8.1
"Alabama","Industry","Petroleum Products",2014,2.9
"Alabama","Industry","Natural Gas",2014,11.1
"Alabama","Industry","Total",2014,22.2
"Alabama","Transport","Coal",2014,0
"Alabama","Transport","Petroleum Products",2014,30.6
"Alabama","Transport","Natural Gas",2014,1
"Alabama","Transport","Total",2014,31.7
"Alabama","Electricity","Coal",2014,46.1
"Alabama","Electricity","Petroleum Products",2014,0.1
"Alabama","Electricity","Natural Gas",2014,18.8
"Alabama","Electricity","Total",2014,65.1
"Alaska","Residential","Coal",1980,0
"Alaska","Residential","Petroleum Products",1980,0.5
"Alaska","Residential","Natural Gas",1980,0.4
"Alaska","Residential","Total",1980,0.9
"Alaska","Commercial","Coal",1980,0
"Alaska","Commercial","Petroleum Products",1980,0.4
"Alaska","Commercial","Natural Gas",1980,0.9
"Alaska","Commercial","Total",1980,1.2
"Alaska","Industry","Coal",1980,0
"Alaska","Industry","Petroleum Products",1980,1.4
"Alaska","Industry","Natural Gas",1980,5.3
"Alaska","Industry","Total",1980,6.7
"Alaska","Transport","Coal",1980,0
"Alaska","Transport","Petroleum Products",1980,6.4
"Alaska","Transport","Natural Gas",1980,0
"Alaska","Transport","Total",1980,6.4
"Alaska","Electricity","Coal",1980,0.4
"Alaska","Electricity","Petroleum Products",1980,0.4
"Alaska","Electricity","Natural Gas",1980,1.5
"Alaska","Electricity","Total",1980,2.3
"Alaska","Residential","Coal",1981,0.1
"Alaska","Residential","Petroleum Products",1981,0.4
"Alaska","Residential","Natural Gas",1981,0.4
"Alaska","Residential","Total",1981,0.9
"Alaska","Commercial","Coal",1981,0.6
"Alaska","Commercial","Petroleum Products",1981,0.3
"Alaska","Commercial","Natural Gas",1981,0.9
"Alaska","Commercial","Total",1981,1.8
"Alaska","Industry","Coal",1981,0
"Alaska","Industry","Petroleum Products",1981,1.2
"Alaska","Industry","Natural Gas",1981,3.6
"Alaska","Industry","Total",1981,4.9
"Alaska","Transport","Coal",1981,0
"Alaska","Transport","Petroleum Products",1981,7.2
"Alaska","Transport","Natural Gas",1981,0
"Alaska","Transport","Total",1981,7.2
"Alaska","Electricity","Coal",1981,0.5
"Alaska","Electricity","Petroleum Products",1981,0.3
"Alaska","Electricity","Natural Gas",1981,1.6
"Alaska","Electricity","Total",1981,2.4
"Alaska","Residential","Coal",1982,0.1
"Alaska","Residential","Petroleum Products",1982,0.5
"Alaska","Residential","Natural Gas",1982,0.6
"Alaska","Residential","Total",1982,1.2
"Alaska","Commercial","Coal",1982,0.6
"Alaska","Commercial","Petroleum Products",1982,0.4
"Alaska","Commercial","Natural Gas",1982,1.3
"Alaska","Commercial","Total",1982,2.2
"Alaska","Industry","Coal",1982,0
"Alaska","Industry","Petroleum Products",1982,1.9
"Alaska","Industry","Natural Gas",1982,9.1
"Alaska","Industry","Total",1982,11
"Alaska","Transport","Coal",1982,0
"Alaska","Transport","Petroleum Products",1982,7.3
"Alaska","Transport","Natural Gas",1982,0
"Alaska","Transport","Total",1982,7.3
"Alaska","Electricity","Coal",1982,0.5
"Alaska","Electricity","Petroleum Products",1982,0.4
"Alaska","Electricity","Natural Gas",1982,1.7
"Alaska","Electricity","Total",1982,2.6
"Alaska","Residential","Coal",1983,0.1
"Alaska","Residential","Petroleum Products",1983,0.5
"Alaska","Residential","Natural Gas",1983,0.6
"Alaska","Residential","Total",1983,1.2
"Alaska","Commercial","Coal",1983,0.6
"Alaska","Commercial","Petroleum Products",1983,0.6
"Alaska","Commercial","Natural Gas",1983,1.3
"Alaska","Commercial","Total",1983,2.4
"Alaska","Industry","Coal",1983,0
"Alaska","Industry","Petroleum Products",1983,2.3
"Alaska","Industry","Natural Gas",1983,9.2
"Alaska","Industry","Total",1983,11.5
"Alaska","Transport","Coal",1983,0
"Alaska","Transport","Petroleum Products",1983,8.3
"Alaska","Transport","Natural Gas",1983,0
"Alaska","Transport","Total",1983,8.3
"Alaska","Electricity","Coal",1983,0.5
"Alaska","Electricity","Petroleum Products",1983,0.4
"Alaska","Electricity","Natural Gas",1983,1.7
"Alaska","Electricity","Total",1983,2.6
"Alaska","Residential","Coal",1984,0.1
"Alaska","Residential","Petroleum Products",1984,0.6
"Alaska","Residential","Natural Gas",1984,0.6
"Alaska","Residential","Total",1984,1.4
"Alaska","Commercial","Coal",1984,0.6
"Alaska","Commercial","Petroleum Products",1984,0.6
"Alaska","Commercial","Natural Gas",1984,1.3
"Alaska","Commercial","Total",1984,2.5
"Alaska","Industry","Coal",1984,0
"Alaska","Industry","Petroleum Products",1984,2.7
"Alaska","Industry","Natural Gas",1984,9.8
"Alaska","Industry","Total",1984,12.4
"Alaska","Transport","Coal",1984,0
"Alaska","Transport","Petroleum Products",1984,9.8
"Alaska","Transport","Natural Gas",1984,0.3
"Alaska","Transport","Total",1984,10.1
"Alaska","Electricity","Coal",1984,0.5
"Alaska","Electricity","Petroleum Products",1984,0.5
"Alaska","Electricity","Natural Gas",1984,1.7
"Alaska","Electricity","Total",1984,2.6
"Alaska","Residential","Coal",1985,0.1
"Alaska","Residential","Petroleum Products",1985,0.6
"Alaska","Residential","Natural Gas",1985,0.7
"Alaska","Residential","Total",1985,1.4
"Alaska","Commercial","Coal",1985,0.5
"Alaska","Commercial","Petroleum Products",1985,0.5
"Alaska","Commercial","Natural Gas",1985,1.1
"Alaska","Commercial","Total",1985,2.1
"Alaska","Industry","Coal",1985,0
"Alaska","Industry","Petroleum Products",1985,4.7
"Alaska","Industry","Natural Gas",1985,7.5
"Alaska","Industry","Total",1985,12.2
"Alaska","Transport","Coal",1985,0
"Alaska","Transport","Petroleum Products",1985,10.6
"Alaska","Transport","Natural Gas",1985,0.3
"Alaska","Transport","Total",1985,10.9
"Alaska","Electricity","Coal",1985,0.4
"Alaska","Electricity","Petroleum Products",1985,0.5
"Alaska","Electricity","Natural Gas",1985,1.8
"Alaska","Electricity","Total",1985,2.7
"Alaska","Residential","Coal",1986,0.2
"Alaska","Residential","Petroleum Products",1986,0.5
"Alaska","Residential","Natural Gas",1986,0.6
"Alaska","Residential","Total",1986,1.3
"Alaska","Commercial","Coal",1986,0.6
"Alaska","Commercial","Petroleum Products",1986,3.3
"Alaska","Commercial","Natural Gas",1986,1.1
"Alaska","Commercial","Total",1986,5
"Alaska","Industry","Coal",1986,0
"Alaska","Industry","Petroleum Products",1986,5.1
"Alaska","Industry","Natural Gas",1986,7.1
"Alaska","Industry","Total",1986,12.2
"Alaska","Transport","Coal",1986,0
"Alaska","Transport","Petroleum Products",1986,10.3
"Alaska","Transport","Natural Gas",1986,0.3
"Alaska","Transport","Total",1986,10.6
"Alaska","Electricity","Coal",1986,0.4
"Alaska","Electricity","Petroleum Products",1986,0.4
"Alaska","Electricity","Natural Gas",1986,1.8
"Alaska","Electricity","Total",1986,2.7
"Alaska","Residential","Coal",1987,0
"Alaska","Residential","Petroleum Products",1987,0.6
"Alaska","Residential","Natural Gas",1987,0.7
"Alaska","Residential","Total",1987,1.3
"Alaska","Commercial","Coal",1987,0
"Alaska","Commercial","Petroleum Products",1987,3.4
"Alaska","Commercial","Natural Gas",1987,1.1
"Alaska","Commercial","Total",1987,4.4
"Alaska","Industry","Coal",1987,0
"Alaska","Industry","Petroleum Products",1987,2.9
"Alaska","Industry","Natural Gas",1987,9.9
"Alaska","Industry","Total",1987,12.8
"Alaska","Transport","Coal",1987,0
"Alaska","Transport","Petroleum Products",1987,9.4
"Alaska","Transport","Natural Gas",1987,0.1
"Alaska","Transport","Total",1987,9.5
"Alaska","Electricity","Coal",1987,0.4
"Alaska","Electricity","Petroleum Products",1987,0.3
"Alaska","Electricity","Natural Gas",1987,1.6
"Alaska","Electricity","Total",1987,2.4
"Alaska","Residential","Coal",1988,0
"Alaska","Residential","Petroleum Products",1988,0.5
"Alaska","Residential","Natural Gas",1988,0.7
"Alaska","Residential","Total",1988,1.2
"Alaska","Commercial","Coal",1988,0
"Alaska","Commercial","Petroleum Products",1988,0.6
"Alaska","Commercial","Natural Gas",1988,1.1
"Alaska","Commercial","Total",1988,1.7
"Alaska","Industry","Coal",1988,0
"Alaska","Industry","Petroleum Products",1988,3
"Alaska","Industry","Natural Gas",1988,11.8
"Alaska","Industry","Total",1988,14.8
"Alaska","Transport","Coal",1988,0
"Alaska","Transport","Petroleum Products",1988,10.6
"Alaska","Transport","Natural Gas",1988,0.1
"Alaska","Transport","Total",1988,10.7
"Alaska","Electricity","Coal",1988,0.4
"Alaska","Electricity","Petroleum Products",1988,0.3
"Alaska","Electricity","Natural Gas",1988,1.6
"Alaska","Electricity","Total",1988,2.4
"Alaska","Residential","Coal",1989,0
"Alaska","Residential","Petroleum Products",1989,0.7
"Alaska","Residential","Natural Gas",1989,0.7
"Alaska","Residential","Total",1989,1.4
"Alaska","Commercial","Coal",1989,0
"Alaska","Commercial","Petroleum Products",1989,0.4
"Alaska","Commercial","Natural Gas",1989,1.1
"Alaska","Commercial","Total",1989,1.5
"Alaska","Industry","Coal",1989,0
"Alaska","Industry","Petroleum Products",1989,2.8
"Alaska","Industry","Natural Gas",1989,13.3
"Alaska","Industry","Total",1989,16.1
"Alaska","Transport","Coal",1989,0
"Alaska","Transport","Petroleum Products",1989,12.3
"Alaska","Transport","Natural Gas",1989,0.1
"Alaska","Transport","Total",1989,12.4
"Alaska","Electricity","Coal",1989,0.4
"Alaska","Electricity","Petroleum Products",1989,0.3
"Alaska","Electricity","Natural Gas",1989,1.8
"Alaska","Electricity","Total",1989,2.6
"Alaska","Residential","Coal",1990,0.1
"Alaska","Residential","Petroleum Products",1990,0.7
"Alaska","Residential","Natural Gas",1990,0.7
"Alaska","Residential","Total",1990,1.6
"Alaska","Commercial","Coal",1990,0.6
"Alaska","Commercial","Petroleum Products",1990,0.5
"Alaska","Commercial","Natural Gas",1990,1.1
"Alaska","Commercial","Total",1990,2.2
"Alaska","Industry","Coal",1990,0
"Alaska","Industry","Petroleum Products",1990,2.6
"Alaska","Industry","Natural Gas",1990,13.6
"Alaska","Industry","Total",1990,16.2
"Alaska","Transport","Coal",1990,0
"Alaska","Transport","Petroleum Products",1990,12
"Alaska","Transport","Natural Gas",1990,0.1
"Alaska","Transport","Total",1990,12
"Alaska","Electricity","Coal",1990,0.4
"Alaska","Electricity","Petroleum Products",1990,0.3
"Alaska","Electricity","Natural Gas",1990,1.9
"Alaska","Electricity","Total",1990,2.6
"Alaska","Residential","Coal",1991,0.1
"Alaska","Residential","Petroleum Products",1991,0.7
"Alaska","Residential","Natural Gas",1991,0.7
"Alaska","Residential","Total",1991,1.6
"Alaska","Commercial","Coal",1991,0.6
"Alaska","Commercial","Petroleum Products",1991,0.5
"Alaska","Commercial","Natural Gas",1991,1.1
"Alaska","Commercial","Total",1991,2.2
"Alaska","Industry","Coal",1991,0
"Alaska","Industry","Petroleum Products",1991,2
"Alaska","Industry","Natural Gas",1991,15.9
"Alaska","Industry","Total",1991,17.9
"Alaska","Transport","Coal",1991,0
"Alaska","Transport","Petroleum Products",1991,11
"Alaska","Transport","Natural Gas",1991,0.1
"Alaska","Transport","Total",1991,11.1
"Alaska","Electricity","Coal",1991,0.4
"Alaska","Electricity","Petroleum Products",1991,0.3
"Alaska","Electricity","Natural Gas",1991,1.7
"Alaska","Electricity","Total",1991,2.5
"Alaska","Residential","Coal",1992,0.1
"Alaska","Residential","Petroleum Products",1992,0.8
"Alaska","Residential","Natural Gas",1992,0.8
"Alaska","Residential","Total",1992,1.7
"Alaska","Commercial","Coal",1992,0.6
"Alaska","Commercial","Petroleum Products",1992,0.7
"Alaska","Commercial","Natural Gas",1992,1.1
"Alaska","Commercial","Total",1992,2.5
"Alaska","Industry","Coal",1992,0
"Alaska","Industry","Petroleum Products",1992,2.6
"Alaska","Industry","Natural Gas",1992,16.8
"Alaska","Industry","Total",1992,19.4
"Alaska","Transport","Coal",1992,0
"Alaska","Transport","Petroleum Products",1992,10.7
"Alaska","Transport","Natural Gas",1992,0.2
"Alaska","Transport","Total",1992,10.8
"Alaska","Electricity","Coal",1992,0.4
"Alaska","Electricity","Petroleum Products",1992,0.3
"Alaska","Electricity","Natural Gas",1992,1.5
"Alaska","Electricity","Total",1992,2.3
"Alaska","Residential","Coal",1993,0.2
"Alaska","Residential","Petroleum Products",1993,0.8
"Alaska","Residential","Natural Gas",1993,0.7
"Alaska","Residential","Total",1993,1.7
"Alaska","Commercial","Coal",1993,0.7
"Alaska","Commercial","Petroleum Products",1993,0.8
"Alaska","Commercial","Natural Gas",1993,1.1
"Alaska","Commercial","Total",1993,2.5
"Alaska","Industry","Coal",1993,0
"Alaska","Industry","Petroleum Products",1993,2.5
"Alaska","Industry","Natural Gas",1993,16.5
"Alaska","Industry","Total",1993,19
"Alaska","Transport","Coal",1993,0
"Alaska","Transport","Petroleum Products",1993,10.8
"Alaska","Transport","Natural Gas",1993,0.2
"Alaska","Transport","Total",1993,11
"Alaska","Electricity","Coal",1993,0.4
"Alaska","Electricity","Petroleum Products",1993,0.4
"Alaska","Electricity","Natural Gas",1993,1.5
"Alaska","Electricity","Total",1993,2.3
"Alaska","Residential","Coal",1994,0.1
"Alaska","Residential","Petroleum Products",1994,0.9
"Alaska","Residential","Natural Gas",1994,0.8
"Alaska","Residential","Total",1994,1.8
"Alaska","Commercial","Coal",1994,0.7
"Alaska","Commercial","Petroleum Products",1994,0.8
"Alaska","Commercial","Natural Gas",1994,1.1
"Alaska","Commercial","Total",1994,2.6
"Alaska","Industry","Coal",1994,0
"Alaska","Industry","Petroleum Products",1994,2.7
"Alaska","Industry","Natural Gas",1994,15.9
"Alaska","Industry","Total",1994,18.6
"Alaska","Transport","Coal",1994,0
"Alaska","Transport","Petroleum Products",1994,11
"Alaska","Transport","Natural Gas",1994,0.2
"Alaska","Transport","Total",1994,11.2
"Alaska","Electricity","Coal",1994,0.4
"Alaska","Electricity","Petroleum Products",1994,0.4
"Alaska","Electricity","Natural Gas",1994,1.5
"Alaska","Electricity","Total",1994,2.3
"Alaska","Residential","Coal",1995,0.1
"Alaska","Residential","Petroleum Products",1995,0.9
"Alaska","Residential","Natural Gas",1995,0.8
"Alaska","Residential","Total",1995,1.8
"Alaska","Commercial","Coal",1995,0.7
"Alaska","Commercial","Petroleum Products",1995,0.5
"Alaska","Commercial","Natural Gas",1995,1.3
"Alaska","Commercial","Total",1995,2.5
"Alaska","Industry","Coal",1995,0
"Alaska","Industry","Petroleum Products",1995,2.9
"Alaska","Industry","Natural Gas",1995,19.1
"Alaska","Industry","Total",1995,22
"Alaska","Transport","Coal",1995,0
"Alaska","Transport","Petroleum Products",1995,12.2
"Alaska","Transport","Natural Gas",1995,0.1
"Alaska","Transport","Total",1995,12.3
"Alaska","Electricity","Coal",1995,0.4
"Alaska","Electricity","Petroleum Products",1995,0.4
"Alaska","Electricity","Natural Gas",1995,1.6
"Alaska","Electricity","Total",1995,2.4
"Alaska","Residential","Coal",1996,0.1
"Alaska","Residential","Petroleum Products",1996,0.9
"Alaska","Residential","Natural Gas",1996,0.8
"Alaska","Residential","Total",1996,1.8
"Alaska","Commercial","Coal",1996,0.6
"Alaska","Commercial","Petroleum Products",1996,0.6
